latitude,longitude
36.73469388,-100.2416107
36.73469388,-99.84563758
36.73469388,-99.44966443
36.73469388,-99.05369128
36.73469388,-98.65771812
36.73469388,-98.26174497
36.73469388,-97.86577181
36.73469388,-97.46979866
36.73469388,-97.0738255
36.73469388,-96.67785235
36.73469388,-96.28187919
36.73469388,-95.88590604
36.73469388,-95.48993289
36.73469388,-95.09395973
36.73469388,-94.69798658
36.73469388,-94.30201342
36.73469388,-93.90604027
36.73469388,-93.51006711
36.73469388,-93.11409396
36.73469388,-92.71812081
36.73469388,-92.32214765
36.73469388,-91.9261745
36.73469388,-91.53020134
36.73469388,-91.13422819
36.73469388,-90.73825503
36.73469388,-90.34228188
36.73469388,-89.94630872
36.73469388,-89.55033557
36.73469388,-89.15436242
36.73469388,-88.75838926
36.73469388,-88.36241611
36.73469388,-87.96644295
36.73469388,-87.5704698
36.73469388,-87.17449664
36.73469388,-86.77852349
36.73469388,-86.38255034
36.73469388,-85.98657718
36.73469388,-85.59060403
36.73469388,-85.19463087
36.73469388,-84.79865772
36.73469388,-84.40268456
36.73469388,-84.00671141
36.73469388,-83.61073826
36.73469388,-83.2147651
36.73469388,-82.81879195
36.73469388,-82.42281879
36.73469388,-82.02684564
36.73469388,-81.63087248
36.73469388,-81.23489933
36.73469388,-80.83892617
36.73469388,-80.44295302
36.73469388,-80.04697987
36.73469388,-79.65100671
36.73469388,-79.25503356
36.73469388,-78.8590604
36.73469388,-78.46308725
36.73469388,-78.06711409
36.73469388,-77.67114094
36.73469388,-77.27516779
36.73469388,-76.87919463
36.73469388,-76.48322148
36.73469388,-76.08724832
36.73469388,-75.69127517
36.73469388,-75.29530201
36.73469388,-74.89932886
36.73469388,-74.5033557
36.73469388,-74.10738255
36.73469388,-73.7114094
36.73469388,-73.31543624
36.73469388,-72.91946309
36.73469388,-72.52348993
36.73469388,-72.12751678
36.73469388,-71.73154362
36.73469388,-71.33557047
36.73469388,-70.93959732
36.73469388,-70.54362416
36.73469388,-70.14765101
36.73469388,-69.75167785
36.73469388,-69.3557047
36.73469388,-68.95973154
36.73469388,-68.56375839
36.73469388,-68.16778523
36.73469388,-67.77181208
36.73469388,-67.37583893
36.73469388,-66.97986577
36.73469388,-66.58389262
36.73469388,-66.18791946
36.73469388,-65.79194631
36.73469388,-65.39597315
36.73469388,-65
37.20408163,-124
37.20408163,-123.6040268
37.20408163,-123.2080537
37.20408163,-122.8120805
37.20408163,-122.4161074
37.20408163,-122.0201342
37.20408163,-121.6241611
37.20408163,-121.2281879
37.20408163,-120.8322148
37.20408163,-120.4362416
37.20408163,-120.0402685
37.20408163,-119.6442953
37.20408163,-119.2483221
37.20408163,-118.852349
37.20408163,-118.4563758
37.20408163,-118.0604027
37.20408163,-117.6644295
37.20408163,-117.2684564
37.20408163,-116.8724832
37.20408163,-116.4765101
37.20408163,-116.0805369
37.20408163,-115.6845638
37.20408163,-115.2885906
37.20408163,-114.8926174
37.20408163,-114.4966443
37.20408163,-114.1006711
37.20408163,-113.704698
37.20408163,-113.3087248
37.20408163,-112.9127517
37.20408163,-112.5167785
37.20408163,-112.1208054
37.20408163,-111.7248322
37.20408163,-111.3288591
37.20408163,-110.9328859
37.20408163,-110.5369128
37.20408163,-110.1409396
37.20408163,-109.7449664
37.20408163,-109.3489933
37.20408163,-108.9530201
37.20408163,-108.557047
37.20408163,-108.1610738
37.20408163,-107.7651007
37.20408163,-107.3691275
37.20408163,-106.9731544
37.20408163,-106.5771812
37.20408163,-106.1812081
37.20408163,-105.7852349
37.20408163,-105.3892617
37.20408163,-104.9932886
37.20408163,-104.5973154
37.20408163,-104.2013423
37.20408163,-103.8053691
37.20408163,-103.409396
37.20408163,-103.0134228
37.20408163,-102.6174497
37.20408163,-102.2214765
37.20408163,-101.8255034
37.20408163,-101.4295302
37.20408163,-101.033557
37.20408163,-100.6375839
37.20408163,-100.2416107
37.20408163,-99.84563758
37.20408163,-99.44966443
37.20408163,-99.05369128
37.20408163,-98.65771812
37.20408163,-98.26174497
37.20408163,-97.86577181
37.20408163,-97.46979866
37.20408163,-97.0738255
37.20408163,-96.67785235
37.20408163,-96.28187919
37.20408163,-95.88590604
37.20408163,-95.48993289
37.20408163,-95.09395973
37.20408163,-94.69798658
37.20408163,-94.30201342
37.20408163,-93.90604027
37.20408163,-93.51006711
37.20408163,-93.11409396
37.20408163,-92.71812081
37.20408163,-92.32214765
37.20408163,-91.9261745
37.20408163,-91.53020134
37.20408163,-91.13422819
37.20408163,-90.73825503
37.20408163,-90.34228188
37.20408163,-89.94630872
37.20408163,-89.55033557
37.20408163,-89.15436242
37.20408163,-88.75838926
37.20408163,-88.36241611
37.20408163,-87.96644295
37.20408163,-87.5704698
37.20408163,-87.17449664
37.20408163,-86.77852349
37.20408163,-86.38255034
37.20408163,-85.98657718
37.20408163,-85.59060403
37.20408163,-85.19463087
37.20408163,-84.79865772
37.20408163,-84.40268456
37.20408163,-84.00671141
37.20408163,-83.61073826
37.20408163,-83.2147651
37.20408163,-82.81879195
37.20408163,-82.42281879
37.20408163,-82.02684564
37.20408163,-81.63087248
37.20408163,-81.23489933
37.20408163,-80.83892617
37.20408163,-80.44295302
37.20408163,-80.04697987
37.20408163,-79.65100671
37.20408163,-79.25503356
37.20408163,-78.8590604
37.20408163,-78.46308725
37.20408163,-78.06711409
37.20408163,-77.67114094
37.20408163,-77.27516779
37.20408163,-76.87919463
37.20408163,-76.48322148
37.20408163,-76.08724832
37.20408163,-75.69127517
37.20408163,-75.29530201
37.20408163,-74.89932886
37.20408163,-74.5033557
37.20408163,-74.10738255
37.20408163,-73.7114094
37.20408163,-73.31543624
37.20408163,-72.91946309
37.20408163,-72.52348993
37.20408163,-72.12751678
37.20408163,-71.73154362
37.20408163,-71.33557047
37.20408163,-70.93959732
37.20408163,-70.54362416
37.20408163,-70.14765101
37.20408163,-69.75167785
37.20408163,-69.3557047
37.20408163,-68.95973154
37.20408163,-68.56375839
37.20408163,-68.16778523
37.20408163,-67.77181208
37.20408163,-67.37583893
37.20408163,-66.97986577
37.20408163,-66.58389262
37.20408163,-66.18791946
37.20408163,-65.79194631
37.20408163,-65.39597315
37.20408163,-65
37.67346939,-124
37.67346939,-123.6040268
37.67346939,-123.2080537
37.67346939,-122.8120805
37.67346939,-122.4161074
37.67346939,-122.0201342
37.67346939,-121.6241611
37.67346939,-121.2281879
37.67346939,-120.8322148
37.67346939,-120.4362416
37.67346939,-120.0402685
37.67346939,-119.6442953
37.67346939,-119.2483221
37.67346939,-118.852349
37.67346939,-118.4563758
37.67346939,-118.0604027
37.67346939,-117.6644295
37.67346939,-117.2684564
37.67346939,-116.8724832
37.67346939,-116.4765101
37.67346939,-116.0805369
37.67346939,-115.6845638
37.67346939,-115.2885906
37.67346939,-114.8926174
37.67346939,-114.4966443
37.67346939,-114.1006711
37.67346939,-113.704698
37.67346939,-113.3087248
37.67346939,-112.9127517
37.67346939,-112.5167785
37.67346939,-112.1208054
37.67346939,-111.7248322
37.67346939,-111.3288591
37.67346939,-110.9328859
37.67346939,-110.5369128
37.67346939,-110.1409396
37.67346939,-109.7449664
37.67346939,-109.3489933
37.67346939,-108.9530201
37.67346939,-108.557047
37.67346939,-108.1610738
37.67346939,-107.7651007
37.67346939,-107.3691275
37.67346939,-106.9731544
37.67346939,-106.5771812
37.67346939,-106.1812081
37.67346939,-105.7852349
37.67346939,-105.3892617
37.67346939,-104.9932886
37.67346939,-104.5973154
37.67346939,-104.2013423
37.67346939,-103.8053691
37.67346939,-103.409396
37.67346939,-103.0134228
37.67346939,-102.6174497
37.67346939,-102.2214765
37.67346939,-101.8255034
37.67346939,-101.4295302
37.67346939,-101.033557
37.67346939,-100.6375839
37.67346939,-100.2416107
37.67346939,-99.84563758
37.67346939,-99.44966443
37.67346939,-99.05369128
37.67346939,-98.65771812
37.67346939,-98.26174497
37.67346939,-97.86577181
37.67346939,-97.46979866
37.67346939,-97.0738255
37.67346939,-96.67785235
37.67346939,-96.28187919
37.67346939,-95.88590604
37.67346939,-95.48993289
37.67346939,-95.09395973
37.67346939,-94.69798658
37.67346939,-94.30201342
37.67346939,-93.90604027
37.67346939,-93.51006711
37.67346939,-93.11409396
37.67346939,-92.71812081
37.67346939,-92.32214765
37.67346939,-91.9261745
37.67346939,-91.53020134
37.67346939,-91.13422819
37.67346939,-90.73825503
37.67346939,-90.34228188
37.67346939,-89.94630872
37.67346939,-89.55033557
37.67346939,-89.15436242
37.67346939,-88.75838926
37.67346939,-88.36241611
37.67346939,-87.96644295
37.67346939,-87.5704698
37.67346939,-87.17449664
37.67346939,-86.77852349
37.67346939,-86.38255034
37.67346939,-85.98657718
37.67346939,-85.59060403
37.67346939,-85.19463087
37.67346939,-84.79865772
37.67346939,-84.40268456
37.67346939,-84.00671141
37.67346939,-83.61073826
37.67346939,-83.2147651
37.67346939,-82.81879195
37.67346939,-82.42281879
37.67346939,-82.02684564
37.67346939,-81.63087248
37.67346939,-81.23489933
37.67346939,-80.83892617
37.67346939,-80.44295302
37.67346939,-80.04697987
37.67346939,-79.65100671
37.67346939,-79.25503356
37.67346939,-78.8590604
37.67346939,-78.46308725
37.67346939,-78.06711409
37.67346939,-77.67114094
37.67346939,-77.27516779
37.67346939,-76.87919463
37.67346939,-76.48322148
37.67346939,-76.08724832
37.67346939,-75.69127517
37.67346939,-75.29530201
37.67346939,-74.89932886
37.67346939,-74.5033557
37.67346939,-74.10738255
37.67346939,-73.7114094
37.67346939,-73.31543624
37.67346939,-72.91946309
37.67346939,-72.52348993
37.67346939,-72.12751678
37.67346939,-71.73154362
37.67346939,-71.33557047
37.67346939,-70.93959732
37.67346939,-70.54362416
37.67346939,-70.14765101
37.67346939,-69.75167785
37.67346939,-69.3557047
37.67346939,-68.95973154
37.67346939,-68.56375839
37.67346939,-68.16778523
37.67346939,-67.77181208
37.67346939,-67.37583893
37.67346939,-66.97986577
37.67346939,-66.58389262
37.67346939,-66.18791946
37.67346939,-65.79194631
37.67346939,-65.39597315
37.67346939,-65
38.14285714,-124
38.14285714,-123.6040268
38.14285714,-123.2080537
38.14285714,-122.8120805
38.14285714,-122.4161074
38.14285714,-122.0201342
38.14285714,-121.6241611
38.14285714,-121.2281879
38.14285714,-120.8322148
38.14285714,-120.4362416
38.14285714,-120.0402685
38.14285714,-119.6442953
38.14285714,-119.2483221
38.14285714,-118.852349
38.14285714,-118.4563758
38.14285714,-118.0604027
38.14285714,-117.6644295
38.14285714,-117.2684564
38.14285714,-116.8724832
38.14285714,-116.4765101
38.14285714,-116.0805369
38.14285714,-115.6845638
38.14285714,-115.2885906
38.14285714,-114.8926174
38.14285714,-114.4966443
38.14285714,-114.1006711
38.14285714,-113.704698
38.14285714,-113.3087248
38.14285714,-112.9127517
38.14285714,-112.5167785
38.14285714,-112.1208054
38.14285714,-111.7248322
38.14285714,-111.3288591
38.14285714,-110.9328859
38.14285714,-110.5369128
38.14285714,-110.1409396
38.14285714,-109.7449664
38.14285714,-109.3489933
38.14285714,-108.9530201
38.14285714,-108.557047
38.14285714,-108.1610738
38.14285714,-107.7651007
38.14285714,-107.3691275
38.14285714,-106.9731544
38.14285714,-106.5771812
38.14285714,-106.1812081
38.14285714,-105.7852349
38.14285714,-105.3892617
38.14285714,-104.9932886
38.14285714,-104.5973154
38.14285714,-104.2013423
38.14285714,-103.8053691
38.14285714,-103.409396
38.14285714,-103.0134228
38.14285714,-102.6174497
38.14285714,-102.2214765
38.14285714,-101.8255034
38.14285714,-101.4295302
38.14285714,-101.033557
38.14285714,-100.6375839
38.14285714,-100.2416107
38.14285714,-99.84563758
38.14285714,-99.44966443
38.14285714,-99.05369128
38.14285714,-98.65771812
38.14285714,-98.26174497
38.14285714,-97.86577181
38.14285714,-97.46979866
38.14285714,-97.0738255
38.14285714,-96.67785235
38.14285714,-96.28187919
38.14285714,-95.88590604
38.14285714,-95.48993289
38.14285714,-95.09395973
38.14285714,-94.69798658
38.14285714,-94.30201342
38.14285714,-93.90604027
38.14285714,-93.51006711
38.14285714,-93.11409396
38.14285714,-92.71812081
38.14285714,-92.32214765
38.14285714,-91.9261745
38.14285714,-91.53020134
38.14285714,-91.13422819
38.14285714,-90.73825503
38.14285714,-90.34228188
38.14285714,-89.94630872
38.14285714,-89.55033557
38.14285714,-89.15436242
38.14285714,-88.75838926
38.14285714,-88.36241611
38.14285714,-87.96644295
38.14285714,-87.5704698
38.14285714,-87.17449664
38.14285714,-86.77852349
38.14285714,-86.38255034
38.14285714,-85.98657718
38.14285714,-85.59060403
38.14285714,-85.19463087
38.14285714,-84.79865772
38.14285714,-84.40268456
38.14285714,-84.00671141
38.14285714,-83.61073826
38.14285714,-83.2147651
38.14285714,-82.81879195
38.14285714,-82.42281879
38.14285714,-82.02684564
38.14285714,-81.63087248
38.14285714,-81.23489933
38.14285714,-80.83892617
38.14285714,-80.44295302
38.14285714,-80.04697987
38.14285714,-79.65100671
38.14285714,-79.25503356
38.14285714,-78.8590604
38.14285714,-78.46308725
38.14285714,-78.06711409
38.14285714,-77.67114094
38.14285714,-77.27516779
38.14285714,-76.87919463
38.14285714,-76.48322148
38.14285714,-76.08724832
38.14285714,-75.69127517
38.14285714,-75.29530201
38.14285714,-74.89932886
38.14285714,-74.5033557
38.14285714,-74.10738255
38.14285714,-73.7114094
38.14285714,-73.31543624
38.14285714,-72.91946309
38.14285714,-72.52348993
38.14285714,-72.12751678
38.14285714,-71.73154362
38.14285714,-71.33557047
38.14285714,-70.93959732
38.14285714,-70.54362416
38.14285714,-70.14765101
38.14285714,-69.75167785
38.14285714,-69.3557047
38.14285714,-68.95973154
38.14285714,-68.56375839
38.14285714,-68.16778523
38.14285714,-67.77181208
38.14285714,-67.37583893
38.14285714,-66.97986577
38.14285714,-66.58389262
38.14285714,-66.18791946
38.14285714,-65.79194631
38.14285714,-65.39597315
38.14285714,-65
38.6122449,-124
38.6122449,-123.6040268
38.6122449,-123.2080537
38.6122449,-122.8120805
38.6122449,-122.4161074
38.6122449,-122.0201342
38.6122449,-121.6241611
38.6122449,-121.2281879
38.6122449,-120.8322148
38.6122449,-120.4362416
38.6122449,-120.0402685
38.6122449,-119.6442953
38.6122449,-119.2483221
38.6122449,-118.852349
38.6122449,-118.4563758
38.6122449,-118.0604027
38.6122449,-117.6644295
38.6122449,-117.2684564
38.6122449,-116.8724832
38.6122449,-116.4765101
38.6122449,-116.0805369
38.6122449,-115.6845638
38.6122449,-115.2885906
38.6122449,-114.8926174
38.6122449,-114.4966443
38.6122449,-114.1006711
38.6122449,-113.704698
38.6122449,-113.3087248
38.6122449,-112.9127517
38.6122449,-112.5167785
38.6122449,-112.1208054
38.6122449,-111.7248322
38.6122449,-111.3288591
38.6122449,-110.9328859
38.6122449,-110.5369128
38.6122449,-110.1409396
38.6122449,-109.7449664
38.6122449,-109.3489933
38.6122449,-108.9530201
38.6122449,-108.557047
38.6122449,-108.1610738
38.6122449,-107.7651007
38.6122449,-107.3691275
38.6122449,-106.9731544
38.6122449,-106.5771812
38.6122449,-106.1812081
38.6122449,-105.7852349
38.6122449,-105.3892617
38.6122449,-104.9932886
38.6122449,-104.5973154
38.6122449,-104.2013423
38.6122449,-103.8053691
38.6122449,-103.409396
38.6122449,-103.0134228
38.6122449,-102.6174497
38.6122449,-102.2214765
38.6122449,-101.8255034
38.6122449,-101.4295302
38.6122449,-101.033557
38.6122449,-100.6375839
38.6122449,-100.2416107
38.6122449,-99.84563758
38.6122449,-99.44966443
38.6122449,-99.05369128
38.6122449,-98.65771812
38.6122449,-98.26174497
38.6122449,-97.86577181
38.6122449,-97.46979866
38.6122449,-97.0738255
38.6122449,-96.67785235
38.6122449,-96.28187919
38.6122449,-95.88590604
38.6122449,-95.48993289
38.6122449,-95.09395973
38.6122449,-94.69798658
38.6122449,-94.30201342
38.6122449,-93.90604027
38.6122449,-93.51006711
38.6122449,-93.11409396
38.6122449,-92.71812081
38.6122449,-92.32214765
38.6122449,-91.9261745
38.6122449,-91.53020134
38.6122449,-91.13422819
38.6122449,-90.73825503
38.6122449,-90.34228188
38.6122449,-89.94630872
38.6122449,-89.55033557
38.6122449,-89.15436242
38.6122449,-88.75838926
38.6122449,-88.36241611
38.6122449,-87.96644295
38.6122449,-87.5704698
38.6122449,-87.17449664
38.6122449,-86.77852349
38.6122449,-86.38255034
38.6122449,-85.98657718
38.6122449,-85.59060403
38.6122449,-85.19463087
38.6122449,-84.79865772
38.6122449,-84.40268456
38.6122449,-84.00671141
38.6122449,-83.61073826
38.6122449,-83.2147651
38.6122449,-82.81879195
38.6122449,-82.42281879
38.6122449,-82.02684564
38.6122449,-81.63087248
38.6122449,-81.23489933
38.6122449,-80.83892617
38.6122449,-80.44295302
38.6122449,-80.04697987
38.6122449,-79.65100671
38.6122449,-79.25503356
38.6122449,-78.8590604
38.6122449,-78.46308725
38.6122449,-78.06711409
38.6122449,-77.67114094
38.6122449,-77.27516779
38.6122449,-76.87919463
38.6122449,-76.48322148
38.6122449,-76.08724832
38.6122449,-75.69127517
38.6122449,-75.29530201
38.6122449,-74.89932886
38.6122449,-74.5033557
38.6122449,-74.10738255
38.6122449,-73.7114094
38.6122449,-73.31543624
38.6122449,-72.91946309
38.6122449,-72.52348993
38.6122449,-72.12751678
38.6122449,-71.73154362
38.6122449,-71.33557047
38.6122449,-70.93959732
38.6122449,-70.54362416
38.6122449,-70.14765101
38.6122449,-69.75167785
38.6122449,-69.3557047
38.6122449,-68.95973154
38.6122449,-68.56375839
38.6122449,-68.16778523
38.6122449,-67.77181208
38.6122449,-67.37583893
38.6122449,-66.97986577
38.6122449,-66.58389262
38.6122449,-66.18791946
38.6122449,-65.79194631
38.6122449,-65.39597315
38.6122449,-65
39.08163265,-124
39.08163265,-123.6040268
39.08163265,-123.2080537
39.08163265,-122.8120805
39.08163265,-122.4161074
39.08163265,-122.0201342
39.08163265,-121.6241611
39.08163265,-121.2281879
39.08163265,-120.8322148
39.08163265,-120.4362416
39.08163265,-120.0402685
39.08163265,-119.6442953
39.08163265,-119.2483221
39.08163265,-118.852349
39.08163265,-118.4563758
39.08163265,-118.0604027
39.08163265,-117.6644295
39.08163265,-117.2684564
39.08163265,-116.8724832
39.08163265,-116.4765101
39.08163265,-116.0805369
39.08163265,-115.6845638
39.08163265,-115.2885906
39.08163265,-114.8926174
39.08163265,-114.4966443
39.08163265,-114.1006711
39.08163265,-113.704698
39.08163265,-113.3087248
39.08163265,-112.9127517
39.08163265,-112.5167785
39.08163265,-112.1208054
39.08163265,-111.7248322
39.08163265,-111.3288591
39.08163265,-110.9328859
39.08163265,-110.5369128
39.08163265,-110.1409396
39.08163265,-109.7449664
39.08163265,-109.3489933
39.08163265,-108.9530201
39.08163265,-108.557047
39.08163265,-108.1610738
39.08163265,-107.7651007
39.08163265,-107.3691275
39.08163265,-106.9731544
39.08163265,-106.5771812
39.08163265,-106.1812081
39.08163265,-105.7852349
39.08163265,-105.3892617
39.08163265,-104.9932886
39.08163265,-104.5973154
39.08163265,-104.2013423
39.08163265,-103.8053691
39.08163265,-103.409396
39.08163265,-103.0134228
39.08163265,-102.6174497
39.08163265,-102.2214765
39.08163265,-101.8255034
39.08163265,-101.4295302
39.08163265,-101.033557
39.08163265,-100.6375839
39.08163265,-100.2416107
39.08163265,-99.84563758
39.08163265,-99.44966443
39.08163265,-99.05369128
39.08163265,-98.65771812
39.08163265,-98.26174497
39.08163265,-97.86577181
39.08163265,-97.46979866
39.08163265,-97.0738255
39.08163265,-96.67785235
39.08163265,-96.28187919
39.08163265,-95.88590604
39.08163265,-95.48993289
39.08163265,-95.09395973
39.08163265,-94.69798658
39.08163265,-94.30201342
39.08163265,-93.90604027
39.08163265,-93.51006711
39.08163265,-93.11409396
39.08163265,-92.71812081
39.08163265,-92.32214765
39.08163265,-91.9261745
39.08163265,-91.53020134
39.08163265,-91.13422819
39.08163265,-90.73825503
39.08163265,-90.34228188
39.08163265,-89.94630872
39.08163265,-89.55033557
39.08163265,-89.15436242
39.08163265,-88.75838926
39.08163265,-88.36241611
39.08163265,-87.96644295
39.08163265,-87.5704698
39.08163265,-87.17449664
39.08163265,-86.77852349
39.08163265,-86.38255034
39.08163265,-85.98657718
39.08163265,-85.59060403
39.08163265,-85.19463087
39.08163265,-84.79865772
39.08163265,-84.40268456
39.08163265,-84.00671141
39.08163265,-83.61073826
39.08163265,-83.2147651
39.08163265,-82.81879195
39.08163265,-82.42281879
39.08163265,-82.02684564
39.08163265,-81.63087248
39.08163265,-81.23489933
39.08163265,-80.83892617
39.08163265,-80.44295302
39.08163265,-80.04697987
39.08163265,-79.65100671
39.08163265,-79.25503356
39.08163265,-78.8590604
39.08163265,-78.46308725
39.08163265,-78.06711409
39.08163265,-77.67114094
39.08163265,-77.27516779
39.08163265,-76.87919463
39.08163265,-76.48322148
39.08163265,-76.08724832
39.08163265,-75.69127517
39.08163265,-75.29530201
39.08163265,-74.89932886
39.08163265,-74.5033557
39.08163265,-74.10738255
39.08163265,-73.7114094
39.08163265,-73.31543624
39.08163265,-72.91946309
39.08163265,-72.52348993
39.08163265,-72.12751678
39.08163265,-71.73154362
39.08163265,-71.33557047
39.08163265,-70.93959732
39.08163265,-70.54362416
39.08163265,-70.14765101
39.08163265,-69.75167785
39.08163265,-69.3557047
39.08163265,-68.95973154
39.08163265,-68.56375839
39.08163265,-68.16778523
39.08163265,-67.77181208
39.08163265,-67.37583893
39.08163265,-66.97986577
39.08163265,-66.58389262
39.08163265,-66.18791946
39.08163265,-65.79194631
39.08163265,-65.39597315
39.08163265,-65
39.55102041,-124
39.55102041,-123.6040268
39.55102041,-123.2080537
39.55102041,-122.8120805
39.55102041,-122.4161074
39.55102041,-122.0201342
39.55102041,-121.6241611
39.55102041,-121.2281879
39.55102041,-120.8322148
39.55102041,-120.4362416
39.55102041,-120.0402685
39.55102041,-119.6442953
39.55102041,-119.2483221
39.55102041,-118.852349
39.55102041,-118.4563758
39.55102041,-118.0604027
39.55102041,-117.6644295
39.55102041,-117.2684564
39.55102041,-116.8724832
39.55102041,-116.4765101
39.55102041,-116.0805369
39.55102041,-115.6845638
39.55102041,-115.2885906
39.55102041,-114.8926174
39.55102041,-114.4966443
39.55102041,-114.1006711
39.55102041,-113.704698
39.55102041,-113.3087248
39.55102041,-112.9127517
39.55102041,-112.5167785
39.55102041,-112.1208054
39.55102041,-111.7248322
39.55102041,-111.3288591
39.55102041,-110.9328859
39.55102041,-110.5369128
39.55102041,-110.1409396
39.55102041,-109.7449664
39.55102041,-109.3489933
39.55102041,-108.9530201
39.55102041,-108.557047
39.55102041,-108.1610738
39.55102041,-107.7651007
39.55102041,-107.3691275
39.55102041,-106.9731544
39.55102041,-106.5771812
39.55102041,-106.1812081
39.55102041,-105.7852349
39.55102041,-105.3892617
39.55102041,-104.9932886
39.55102041,-104.5973154
39.55102041,-104.2013423
39.55102041,-103.8053691
39.55102041,-103.409396
39.55102041,-103.0134228
39.55102041,-102.6174497
39.55102041,-102.2214765
39.55102041,-101.8255034
39.55102041,-101.4295302
39.55102041,-101.033557
39.55102041,-100.6375839
39.55102041,-100.2416107
39.55102041,-99.84563758
39.55102041,-99.44966443
39.55102041,-99.05369128
39.55102041,-98.65771812
39.55102041,-98.26174497
39.55102041,-97.86577181
39.55102041,-97.46979866
39.55102041,-97.0738255
39.55102041,-96.67785235
39.55102041,-96.28187919
39.55102041,-95.88590604
39.55102041,-95.48993289
39.55102041,-95.09395973
39.55102041,-94.69798658
39.55102041,-94.30201342
39.55102041,-93.90604027
39.55102041,-93.51006711
39.55102041,-93.11409396
39.55102041,-92.71812081
39.55102041,-92.32214765
39.55102041,-91.9261745
39.55102041,-91.53020134
39.55102041,-91.13422819
39.55102041,-90.73825503
39.55102041,-90.34228188
39.55102041,-89.94630872
39.55102041,-89.55033557
39.55102041,-89.15436242
39.55102041,-88.75838926
39.55102041,-88.36241611
39.55102041,-87.96644295
39.55102041,-87.5704698
39.55102041,-87.17449664
39.55102041,-86.77852349
39.55102041,-86.38255034
39.55102041,-85.98657718
39.55102041,-85.59060403
39.55102041,-85.19463087
39.55102041,-84.79865772
39.55102041,-84.40268456
39.55102041,-84.00671141
39.55102041,-83.61073826
39.55102041,-83.2147651
39.55102041,-82.81879195
39.55102041,-82.42281879
39.55102041,-82.02684564
39.55102041,-81.63087248
39.55102041,-81.23489933
39.55102041,-80.83892617
39.55102041,-80.44295302
39.55102041,-80.04697987
39.55102041,-79.65100671
39.55102041,-79.25503356
39.55102041,-78.8590604
39.55102041,-78.46308725
39.55102041,-78.06711409
39.55102041,-77.67114094
39.55102041,-77.27516779
39.55102041,-76.87919463
39.55102041,-76.48322148
39.55102041,-76.08724832
39.55102041,-75.69127517
39.55102041,-75.29530201
39.55102041,-74.89932886
39.55102041,-74.5033557
39.55102041,-74.10738255
39.55102041,-73.7114094
39.55102041,-73.31543624
39.55102041,-72.91946309
39.55102041,-72.52348993
39.55102041,-72.12751678
39.55102041,-71.73154362
39.55102041,-71.33557047
39.55102041,-70.93959732
39.55102041,-70.54362416
39.55102041,-70.14765101
39.55102041,-69.75167785
39.55102041,-69.3557047
39.55102041,-68.95973154
39.55102041,-68.56375839
39.55102041,-68.16778523
39.55102041,-67.77181208
39.55102041,-67.37583893
39.55102041,-66.97986577
39.55102041,-66.58389262
39.55102041,-66.18791946
39.55102041,-65.79194631
39.55102041,-65.39597315
39.55102041,-65
40.02040816,-124
40.02040816,-123.6040268
40.02040816,-123.2080537
40.02040816,-122.8120805
40.02040816,-122.4161074
40.02040816,-122.0201342
40.02040816,-121.6241611
40.02040816,-121.2281879
40.02040816,-120.8322148
40.02040816,-120.4362416
40.02040816,-120.0402685
40.02040816,-119.6442953
40.02040816,-119.2483221
40.02040816,-118.852349
40.02040816,-118.4563758
40.02040816,-118.0604027
40.02040816,-117.6644295
40.02040816,-117.2684564
40.02040816,-116.8724832
40.02040816,-116.4765101
40.02040816,-116.0805369
40.02040816,-115.6845638
40.02040816,-115.2885906
40.02040816,-114.8926174
40.02040816,-114.4966443
40.02040816,-114.1006711
40.02040816,-113.704698
40.02040816,-113.3087248
40.02040816,-112.9127517
40.02040816,-112.5167785
40.02040816,-112.1208054
40.02040816,-111.7248322
40.02040816,-111.3288591
40.02040816,-110.9328859
40.02040816,-110.5369128
40.02040816,-110.1409396
40.02040816,-109.7449664
40.02040816,-109.3489933
40.02040816,-108.9530201
40.02040816,-108.557047
40.02040816,-108.1610738
40.02040816,-107.7651007
40.02040816,-107.3691275
40.02040816,-106.9731544
40.02040816,-106.5771812
40.02040816,-106.1812081
40.02040816,-105.7852349
40.02040816,-105.3892617
40.02040816,-104.9932886
40.02040816,-104.5973154
40.02040816,-104.2013423
40.02040816,-103.8053691
40.02040816,-103.409396
40.02040816,-103.0134228
40.02040816,-102.6174497
40.02040816,-102.2214765
40.02040816,-101.8255034
40.02040816,-101.4295302
40.02040816,-101.033557
40.02040816,-100.6375839
40.02040816,-100.2416107
40.02040816,-99.84563758
40.02040816,-99.44966443
40.02040816,-99.05369128
40.02040816,-98.65771812
40.02040816,-98.26174497
40.02040816,-97.86577181
40.02040816,-97.46979866
40.02040816,-97.0738255
40.02040816,-96.67785235
40.02040816,-96.28187919
40.02040816,-95.88590604
40.02040816,-95.48993289
40.02040816,-95.09395973
40.02040816,-94.69798658
40.02040816,-94.30201342
40.02040816,-93.90604027
40.02040816,-93.51006711
40.02040816,-93.11409396
40.02040816,-92.71812081
40.02040816,-92.32214765
40.02040816,-91.9261745
40.02040816,-91.53020134
40.02040816,-91.13422819
40.02040816,-90.73825503
40.02040816,-90.34228188
40.02040816,-89.94630872
40.02040816,-89.55033557
40.02040816,-89.15436242
40.02040816,-88.75838926
40.02040816,-88.36241611
40.02040816,-87.96644295
40.02040816,-87.5704698
