0.0,722433,16,06,1985,92.8,78.0,9999.9,9999.9,11.9,4.2,6.0,999.9,93.9,91.0,A,999.9,0,0,0,0,0,0,137
0.0,722433,17,06,1985,86.0,76.7,9999.9,9999.9,13.3,6.5,12.0,999.9,93.9,75.9,H,999.9,0,1,0,0,0,0,138
0.0,722433,17,07,1985,84.1,73.3,9999.9,9999.9,10.3,2.8,8.0,999.9,93.0,73.9,B,999.9,0,0,0,0,0,0,139
0.0,722433,18,07,1985,84.8,74.5,9999.9,9999.9,8.1,2.3,8.0,999.9,91.9,75.0,C,999.9,0,0,0,0,0,0,140
0.0,722433,18,06,1985,79.3,73.9,9999.9,9999.9,8.5,4.8,9.9,20.0,89.1,72.0,H,999.9,0,1,0,0,1,0,141
0.0,722433,19,06,1985,73.2,70.5,9999.9,9999.9,7.6,4.2,9.9,999.9,78.1,69.1,H,999.9,0,1,0,0,0,0,142
0.0,722433,19,07,1985,79.2,73.0,9999.9,9999.9,4.7,1.9,8.0,999.9,87.1,72.0,H,999.9,1,1,0,0,1,0,143
0.0,722433,20,07,1985,82.8,74.4,9999.9,9999.9,8.2,4.0,12.0,999.9,93.0,73.9,C,999.9,0,0,0,0,0,0,144
0.0,722433,20,06,1985,80.4,72.1,9999.9,9999.9,11.6,4.7,9.9,999.9,88.0,72.0,C,999.9,1,0,0,0,0,0,145
0.0,722433,21,07,1985,92.6,73.2,9999.9,9999.9,11.9,5.6,8.0,999.9,93.9,90.0,I,999.9,0,0,0,0,0,0,146
0.0,722433,21,06,1985,79.5,73.9,9999.9,9999.9,10.9,7.9,15.0,999.9,84.0,75.9,H,999.9,0,1,0,0,0,0,147
0.0,722433,22,06,1985,83.0,74.5,9999.9,9999.9,8.7,8.4,14.0,18.1,87.1,77.0,B,999.9,0,0,0,0,0,0,148
0.0,722433,22,07,1985,84.5,73.4,9999.9,9999.9,11.5,5.1,12.0,999.9,96.1,73.9,B,999.9,0,0,0,0,0,0,149
0.0,722433,23,06,1985,85.8,72.4,9999.9,9999.9,14.9,8.0,9.9,999.9,88.0,81.0,A,999.9,0,0,0,0,0,0,150
0.0,722433,23,07,1985,85.3,73.3,9999.9,9999.9,8.6,3.8,8.0,999.9,93.9,73.9,B,999.9,1,0,0,0,0,0,151
0.0,722433,24,07,1985,86.3,74.8,9999.9,9999.9,9.5,6.5,9.9,999.9,93.9,75.9,B,999.9,0,0,0,0,0,0,152
0.0,722433,24,06,1985,83.7,74.0,9999.9,9999.9,12.4,4.7,8.9,999.9,93.0,75.0,C,999.9,0,0,0,0,0,0,153
0.0,722433,25,07,1985,87.6,74.9,9999.9,9999.9,11.6,6.9,12.0,999.9,96.1,75.9,C,999.9,0,0,0,0,0,0,154
0.0,722433,25,06,1985,83.9,73.2,9999.9,9999.9,13.2,5.3,8.9,999.9,91.0,73.9,C,999.9,1,0,0,0,0,0,155
0.0,722433,26,06,1985,84.8,73.9,9999.9,9999.9,12.9,4.8,8.9,999.9,96.1,72.0,C,999.9,0,0,0,0,0,0,156
0.0,722433,26,07,1985,86.9,74.4,9999.9,9999.9,8.3,4.1,8.0,999.9,97.0,75.0,B,999.9,1,0,0,0,0,0,157
0.0,722433,27,07,1985,88.9,74.7,9999.9,9999.9,10.4,4.0,8.0,999.9,95.0,78.1,B,999.9,1,0,0,0,0,0,158
0.0,722433,27,06,1985,87.6,74.7,9999.9,9999.9,8.0,4.9,8.0,999.9,93.9,73.9,B,999.9,1,0,0,0,0,0,159
0.0,722433,28,07,1985,95.2,73.8,9999.9,9999.9,11.9,2.8,8.0,999.9,96.1,93.9,A,999.9,0,0,0,0,0,0,160
0.0,722433,28,06,1985,83.9,71.0,9999.9,9999.9,13.7,5.7,15.9,999.9,88.0,73.0,C,999.9,0,0,0,0,0,0,161
0.0,722433,29,06,1985,78.3,64.3,9999.9,9999.9,14.5,3.5,8.9,999.9,87.1,64.0,D,999.9,0,0,0,0,0,0,162
0.0,722433,29,07,1985,89.0,73.9,9999.9,9999.9,10.8,4.8,28.0,999.9,95.0,77.0,H,999.9,0,1,0,0,1,0,163
0.0,722433,30,07,1985,84.3,74.7,9999.9,9999.9,9.5,4.2,9.9,999.9,96.1,75.9,C,999.9,0,0,0,0,0,0,164
0.0,722433,30,06,1985,88.6,61.1,9999.9,9999.9,11.5,7.2,9.9,999.9,89.1,88.0,A,999.9,0,0,0,0,0,0,165
0.0,722433,31,07,1985,88.5,74.8,9999.9,9999.9,11.3,4.3,7.0,999.9,98.1,75.9,C,999.9,0,0,0,0,0,0,166
0.0,722435,01,06,1985,83.1,71.2,9999.9,9999.9,10.9,6.8,12.0,999.9,93.0,75.0,D,999.9,1,0,0,0,0,0,167
0.0,722435,01,08,1985,82.4,72.0,9999.9,9999.9,11.9,4.0,9.9,999.9,95.0,73.0,D,999.9,0,0,0,0,0,0,168
0.0,722435,01,07,1985,79.5,64.5,9999.9,9999.9,13.6,4.2,9.9,999.9,90.0,70.0,D,999.9,0,0,0,0,0,0,169
0.0,722435,02,08,1985,84.1,72.1,9999.9,9999.9,14.5,5.4,11.1,999.9,97.0,73.9,C,999.9,0,0,0,0,0,0,170
0.0,722435,02,07,1985,81.2,71.1,9999.9,9999.9,10.6,4.8,13.0,999.9,89.1,73.9,D,999.9,0,1,0,0,1,0,171
0.0,722435,02,06,1985,81.6,71.1,9999.9,9999.9,10.5,7.4,15.0,999.9,91.9,73.9,C,999.9,0,0,0,0,0,0,172
0.0,722435,03,07,1985,79.1,71.6,9999.9,9999.9,7.8,4.8,15.0,999.9,86.0,73.9,D,999.9,1,1,0,0,1,0,173
0.0,722435,03,08,1985,79.9,71.3,9999.9,9999.9,10.2,4.2,24.1,29.9,91.9,72.0,H,999.9,1,1,0,0,1,0,174
0.0,722435,03,06,1985,81.7,72.8,9999.9,9999.9,11.3,8.2,15.9,18.1,91.0,75.0,C,999.9,0,0,0,0,0,0,175
0.0,722435,04,06,1985,83.4,73.2,9999.9,9999.9,8.9,10.0,15.0,999.9,90.0,77.0,D,999.9,1,0,0,0,0,0,176
0.0,722435,04,07,1985,72.1,69.1,9999.9,9999.9,8.3,5.2,13.0,999.9,75.0,70.0,H,999.9,0,1,0,0,1,0,177
0.0,722435,04,08,1985,81.9,73.7,9999.9,9999.9,10.0,3.3,17.1,999.9,91.9,75.9,D,999.9,0,1,0,0,1,0,178
0.0,722435,05,06,1985,82.0,73.6,9999.9,9999.9,7.6,8.3,15.0,999.9,89.1,77.0,C,999.9,0,0,0,0,0,0,179
0.0,722435,05,07,1985,75.7,70.7,9999.9,9999.9,7.8,3.4,13.0,999.9,82.9,70.0,H,999.9,1,1,0,0,0,0,180
0.0,722435,05,08,1985,81.8,72.9,9999.9,9999.9,13.3,4.8,13.0,999.9,91.9,73.9,D,999.9,0,0,0,0,0,0,181
0.0,722435,06,07,1985,79.4,69.8,9999.9,9999.9,10.6,2.5,8.0,999.9,90.0,72.0,D,999.9,0,0,0,0,0,0,182
