250,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE OIAPOQUE/AP,19.00,03°48'N,51°51'W,3.813583,-51.862500,211,,15.00,A242
253,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MACAPA/AP,27.00,03°52'S,51°08'W,0.035020,-51.088763,209,,17.00,A249
251,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TARTARUGALZINHO/AP,21.00,01°29'N,50°55'W,1.496667,-50.916700,217,,21.00,A243
257,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PACAJÁ/PA,108.00,03°50'S,50°38'W,-3.843701,-50.638098,2502,,89.00,A210
260,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TOMÉ AÇU/PA,38.00,02°24'S,48°09'W,-2.592606,-48.360585,2549,,43.00,A213
261,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RONDON DO PARÁ/PA,221.00,04°47'S,48°04'W,-4.827501,-48.173556,2518,,203.00,A214
255,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CASTANHAL/PA,65.00,01°18'S,47°55'W,-1.300875,-47.947967,2452,,47.00,A202
211,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GILBUÉS/PI,425.00,09°52'S,45°20'W,-9.875196,-45.345805,3456,,425.00,A364
206,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE URUÇUI/PI,393.00,07°28'S,44°20'W,-7.441420,-44.345055,3583,,399.00,A346
197,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BOM JESUS DO PIAUI/PI,331.00,09°05'S,44°19'W,-9.083251,-44.326470,3397,,296.00,A326
201,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALVORADA DO GURGUÉIA/PI,270.00,08°26'S,43°51'W,-8.441598,-43.865443,3374,,261.00,A336
212,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CANTO DO BURITI/PI,308.00,08°07'S,42°58'W,-8.117939,-42.975721,3415,,312.00,A365
209,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO PEDRO DO PIAUÍ/PI,287.00,05°54'S,42°43'W,-5.911033,-42.718729,3570,,296.00,A362
205,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S. RAIMUNDO NONATO/PI,402.00,09°01'S,42°42'W,-9.033211,-42.701112,3571,,383.00,A345
203,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ESPERANTINA/PI,65.00,03°54'S,42°14'W,-3.899365,-42.259483,3445,,88.00,A338
207,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE OEIRAS/PI,156.00,06°58'S,42°08'W,-6.974135,-42.146831,3508,,154.00,A354
200,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIRIPIRI/PI,161.20,04°15'S,41°46'W,-4.276047,-41.794568,3529,,158.00,A335
210,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VALENÇA DO PIAUÍ/PI,301.00,06°23'S,41°44'W,-6.399274,-41.739953,3584,,313.00,A363
204,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PICOS/PI,233.00,07°04'S,41°24'W,-7.071016,-41.404042,3525,,233.00,A343
198,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PAULISTANA/PI,374.22,08°04'S,41°04'W,-8.132288,-41.142945,3521,,376.00,A330
222,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE POÇO VERDE/SE,362.00,10°44'S,38°06'W,-10.738020,-38.108389,5403,,367.00,A419
217,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE APODI/RN,150.00,05°40'S,37°47'W,-5.626559,-37.814991,3691,,131.00,A340
223,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CARIRA/SE,308.00,10°23'S,37°44'W,-10.399719,-37.747503,5362,,290.00,A420
216,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MOSSORÓ/RN,36.00,05°12'S,37°18'W,-4.904087,-37.366943,3768,,29.00,A318
214,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAICÓ/RN,169.85,06°27'S,37°05'W,-6.467474,-37.084931,3704,,171.00,A316
220,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARACAJÚ/SE,4.72,10°57'S,37°03'W,-10.952413,-37.054330,5352,,4.00,A409
224,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BREJO GRANDE/SE,10.00,10°25'S,36°28'W,-10.473959,-36.482051,5357,,6.00,A421
219,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA CRUZ/RN,237.00,06°13'S,36°01'W,-6.227922,-36.026587,3802,,227.00,A367
218,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CALCANHAR/RN,17.00,05°09'S,35°27'W,-5.159925,-35.487616,3840,,10.00,A344
252,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PORTO GRANDE/AP,77.00,00°42'N,51°25'W,0.000000,0.000000,213,,0.00,A244
282,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CACOAL/RO,210.00,11°26'S,61°26'W,-11.445837,-61.434146,4353,,184.00,A939
284,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BOA VISTA/RR,94.00,2°49'N,60°41'W,2.816897,-60.690821,4399,,82.00,A135
281,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VILHENA/RO,590.00,12°44'S,60°09'W,-12.734862,-60.157784,4396,,583.00,A938
267,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAITUBA/PA,131.00,04°16'S,55°59'W,-4.276978,-55.993087,2474,,24.00,A231
268,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ÓBIDOS/PA,96.00,05°21'S,49°07'W,-1.880789,-55.519856,2497,,90.00,A232
279,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTARÉM/PA,137.00,02°50'S,54°72'W,-2.502572,-54.720279,2529,,137.00,A250
273,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MONTE ALEGRE/PA,96.00,02°00'S,54°04'W,-2.000054,-54.076479,2490,,101.00,A239
269,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTANA DO ARAGUAIA/PA,168.00,09°20'S,50°21'W,-9.338611,-50.350280,2528,,177.00,A233
266,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SERRA DOS CARAJÁS/PA,719.00,06°04'S,50°08'W,-6.077427,-50.142265,2505,,707.00,A230
271,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVO REPARTIMENTO/PA,113.00,04°15'S,49°55'W,-4.243989,-49.939308,2496,,101.00,A235
294,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARIANOPOLID DO TO/TO,203.00,09°34'S,49°43'W,-9.576389,-49.723330,5497,,187.00,A041
265,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TUCURUÍ/PA,148.00,03°49'S,49°40'W,-3.822760,-49.674956,2553,,138.00,A229
299,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIUM/TO,161.00,10°47'S,49°62'W,-10.476944,-49.629475,5525,,161.00,A051
292,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FORMOSO DO ARAGUAIA/TO,220.00,11°53'S,49°36'W,-11.887377,-49.608215,5478,,215.00,A039
320,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITUIUTABA/MG,560.00,18°57'S,49°30'W,-18.952907,-49.525072,1950,,540.00,A512
327,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPINA VERDE/MG,555.20,19°32'S,49°32'W,-19.539210,-49.518133,1684,,559.00,A519
272,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMETÁ/PA,22.00,02°14'S,49°29'W,-2.239653,-49.499827,2448,,10.00,A236
275,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE C. DO ARAGUAIA/PA,180.00,08°15'S,49°16'W,-8.303610,-49.282770,2455,,176.00,A241
288,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GURUPI/TO,287.00,11°44'S,49°02'W,-11.745782,-49.049703,5483,,279.00,A019
297,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA FE DO ARAGUAIA/TO,171.00,07°12'S,48°78'W,-7.124191,-48.781267,5540,,171.00,A048
287,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PEIXE/TO,242.00,12°01'S,48°33'W,-12.015377,-48.544517,5521,,251.00,A018
285,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PALMAS/TO,280.00,10°11'S,48°18'W,-10.190744,-48.301811,5513,,292.00,A009
315,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE UBERLÂNDIA/MG,869.00,18°55'S,48°15'W,-18.917072,-48.255657,2388,,875.00,A507
290,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARAGUAÍNA/TO,226.00,07°06'S,48°12'W,-7.103954,-48.201231,5436,,231.00,A021
289,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PEDRO AFONSO/TO,189.00,08°58'S,48°11'W,-8.968677,-48.177259,5520,,190.00,A020
296,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARAGUATINS/TO,117.00,05°38'S,48°06'W,-5.643725,-48.111839,5438,,131.00,A044
286,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PARANÃ/TO,280.00,12°36'S,47°52'W,-12.614893,-47.871917,5518,,285.00,A010
262,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SALINÓPOLIS/PA,21.00,00°37'S,47°21'W,-0.618884,-47.356596,2520,,23.00,A215
298,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO SONO/TO,291.00,09°16'S,47°13'W,-9.793363,-47.132732,5537,,291.00,A050
278,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAPITAO POÇO/PA,81.00,01°44'S,47°03'W,-1.734766,-47.057500,2451,,79.00,A248
313,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARAXÁ/MG,1020.00,19°36'S,46°56'W,-19.605696,-46.949617,1607,,1018.00,A505
263,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BRAGANÇA/PA,33.00,01°04'S,46°46'W,-1.047258,-46.785790,2440,,41.00,A226
295,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPOS LINDOS/TO,425.00,08°09'S,46°38'W,-8.154665,-46.639323,5454,,427.00,A043
324,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PASSOS/MG,784.00,20°44'S,46°38'W,-20.745237,-46.633916,2123,,782.00,A516
293,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MATEIROS/TO,798.00,10°25'S,45°55'W,-10.434441,-45.921941,5498,,791.00,A040
323,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VARGINHA/MG,955.00,21°34'S,45°24'W,-21.566513,-45.404300,2398,,950.00,A515
322,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE S.J.DEL REI/MG,991.00,21°06'S,44°15'W,-21.106502,-44.250928,2294,,930.00,A514
314,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MONTES CLAROS/MG,646.29,16°43'S,43°52'W,-16.686316,-43.843763,2064,,646.00,A506
321,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE OURO BRANCO/MG,1061.00,20°31'S,43°41'W,-20.556592,-43.756220,2101,,1048.00,A513
326,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JUÍZ DE FORA/MG,950.00,21°46'S,43°21'W,-21.769965,-43.364329,1982,,937.00,A518
318,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VIÇOSA/MG,712.20,20°46'S,42°52'W,-20.762607,-42.864013,2408,,698.00,A510
319,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TIMÓTEO/MG,333.00,19°34'S,42°38'W,-19.573824,-42.622413,2370,,493.00,A511
308,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALEGRE/ES,138.00,20°45'S,41°29'W,-20.750412,-41.488852,4,,129.00,A617
311,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE AFONSO CLAUDIO/ES,520.00,20°06'S,41°06'W,-20.104194,-41.106861,1,,507.00,A657
309,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PRES. KENNEDY/ES,80.00,21°06'S,41°02'W,-21.100805,-41.039395,59,,69.00,A622
316,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ALMENARA/MG,208.00,16°16'S,40°40'W,-16.166773,-40.687756,1581,,189.00,A508
304,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANTA TERESA/ES,988.00,19°59'S,40°34'W,-19.988388,-40.579572,64,,976.00,A613
310,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA VENECIA/ES,154.00,18°41'S,40°23'W,-18.695265,-40.390572,53,,156.00,A623
303,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VITÓRIA/ES,9.00,20°16'S,40°18'W,-20.271094,-40.306069,78,,9.00,A612
307,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO MATEUS/ES,39.00,18°42'S,39°50'W,-18.676198,-39.864051,68,,29.00,A616
333,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SACRAMENTO/MG,912.00,19°53'S,47°26'W,-19.875271,-47.434102,2224,,913.00,A525
354,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GUARDA-MOR/MG,616.00,17°48'S,47°01'W,-17.561349,-47.199251,1888,,997.00,A546
368,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO SEBASTIAO DO PARAÍSO/MG,845.00,20°91'S,47°11'W,-20.909892,-47.114259,2324,,845.00,A561
331,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PATROCÍNIO/MG,976.00,19°00'S,46°58'W,-18.996684,-46.985935,2126,,978.00,A523
392,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SAO PAULO/SP,792.06,23°30'S,46°37'W,-23.496294,-46.620088,5269,,786.00,A701
352,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BURITIS/MG,894.00,15°31'S,46°26'W,-15.524262,-46.435536,1664,,894.00,A544
338,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CALDAS/MG,1150.00,21°55'S,46°22'W,-21.918066,-46.382996,1676,,1077.00,A530
356,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CHAPADA GAÚCHA/MG,880.00,15°18'S,45°37'W,-15.300159,-45.617431,1741,,873.00,A548
344,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DORES DO INDAIÁ/MG,722.00,19°28'S,45°35'W,-19.481935,-45.593932,1823,,721.00,A536
336,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRÊS MARIAS/MG,921.00,18°12'S,45°28'W,-18.200855,-45.459836,2378,,931.00,A528
332,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FORMIGA/MG,873.00,20°27'S,45°27'W,-20.454930,-45.453825,1854,,878.00,A524
355,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO ROMÃO/MG,460.00,16°22'S,45°04'W,-16.362747,-45.123801,2317,,490.00,A547
367,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE POMPEU/MG,705.00,19°24'S,45°00'W,-19.239555,-45.008187,2171,,705.00,A560
337,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PASSA QUATRO/MG,1040.00,22°23'S,44°57'W,-22.395799,-44.961909,2119,,1017.00,A529
353,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PIRAPORA/MG,503.00,17°20'S,44°56'W,-17.258064,-44.835600,2163,,505.00,A545
346,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CURVELO/MG,670.00,18°44'S,44°27'W,-18.747711,-44.453785,1796,,669.00,A538
378,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RESENDE/RJ,439.89,22°27'S,44°27'W,-22.450924,-44.444786,3652,,439.00,A609
343,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FLORESTAL/MG,742.00,19°53'S,44°25'W,-19.885398,-44.416883,1853,,754.00,A535
366,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JANUARIA/MG,480.00,15°44'S,44°36'W,-15.448089,-44.366313,1962,,468.00,A559
369,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SETE LAGOAS/MG,719.00,19°45'S,44°17'W,-19.455288,-44.173380,2353,,719.00,A569
347,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MOCAMBINHO/MG,460.00,15°05'S,44°00'W,-15.085958,-44.016036,2175,,454.00,A539
329,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BELO HOR. (PAMPULHA)/MG,869.00,19°53'S,43°58'W,-19.883945,-43.969397,1629,,854.00,A521
370,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BELO HORIZONTE - CERCADINHO/MG,1214.00,19°97'S,43°95'W,-19.980034,-43.958651,1629,,1200.00,F501
380,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VALENÇA/RJ,367.00,22°21'S,43°42'W,-22.358094,-43.695656,3678,,367.00,A611
371,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ECOLOGIA AGRÍCOLA/RJ,34.00,22°48'S,43°41'W,-22.757868,-43.684843,3671,,35.00,A601
372,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARAMBAIA/RJ,9.70,23°03'S,43°36'W,-23.050334,-43.595685,3657,,9.00,A602
384,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VILA MILITAR/RJ,45.00,22°51'S,43°24'W,-22.861322,-43.411410,3657,,30.00,A621
389,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JACAREPAGUA/RJ,19.00,22°59'S,43°22'W,-22.939883,-43.402897,3657,,20.00,A636
379,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PICO DO COUTO/RJ,1777.00,22°27'S,43°17'W,-22.464889,-43.291505,3644,,1758.00,A610
365,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CORONEL PACHECO/MG,431.00,21°54'S,43°26'W,-21.546728,-43.261029,1779,,411.00,A557
386,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TRÊS RIOS /RJ,305.00,22°09'S,43°20'W,-22.098391,-43.208574,3677,,305.00,A625
388,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FORTE DE COPACABANA/RJ,45.00,22°59'S,43°11'W,-22.988286,-43.190436,3657,,26.00,A652
341,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GUANHÃES/MG,860.00,18°47'S,42°56'W,-18.786842,-42.942921,1881,,853.00,A533
351,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ESPINOSA/MG,570.00,14°54'S,42°50'W,-14.912284,-42.808473,1836,,565.00,A543
385,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA FRIBURGO/RJ,1046.00,22°19'S,42°40'W,-22.334839,-42.676932,3638,,1065.00,A624
391,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SAQUAREMA/RJ,16.00,22°87'S,42°60'W,-22.871321,-42.609219,3670,,26.00,A667
390,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SILVA JARDIM/RJ,19.00,22°64'S,42°41'W,-22.645911,-42.415775,3672,,19.00,A659
349,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAPELINHA/MG,932.00,17°42'S,42°23'W,-17.705504,-42.389256,1698,,932.00,A541
360,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SALINAS/MG,495.00,16°10'S,42°17'W,-16.160327,-42.310266,2225,,487.00,A552
362,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CARATINGA/MG,615.00,19°44'S,42°08'W,-19.735757,-42.137146,1710,,609.00,A554
375,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARRAIAL DO CABO/RJ,4.00,22°58'S,42°00'W,-22.975468,-42.021450,3595,,3.00,A606
340,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE GOVERNADOR VALADARES/MG,263.00,18°47'S,41°59'W,-18.830354,-41.977007,1878,,198.00,A532
374,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMBUCÍ/RJ,35.00,21°34'S,41°57'W,-21.587729,-41.958327,3603,,60.00,A604
335,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TEÓFILO OTONI/MG,475.00,17°54'S,41°31'W,-17.892840,-41.515423,2369,,467.00,A527
358,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAOBIM/MG,266.00,16°33'S,41°30'W,-16.575667,-41.485588,1940,,272.00,A550
357,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ÁGUAS VERMELHAS/MG,740.00,15°41'S,41°26'W,-15.751536,-41.457787,1573,,754.00,A549
342,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE AIMORES/MG,83.74,19°28'S,41°03'W,-19.532768,-41.090801,1574,,288.00,A534
376,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAMPOS/RJ,25.00,21°42'S,41°21'W,-22.041647,-41.051871,3604,,7.00,A620
348,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MANTENA/MG,213.50,18°48'S,40°56'W,-18.780620,-40.986505,2019,,255.00,A540
330,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SERRA DOS AIMORES/MG,208.00,17°48'S,40°15'W,-17.798799,-40.249933,2348,,212.00,A522
451,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SANT. DO LIVRAMENTO/RS,328.00,30°50'S,55°36'W,-30.842449,-55.613089,4219,,328.00,A804
436,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE FOZ DO IGUAÇU/PR,321.00,25°36'S,54°29'W,-25.601834,-54.483065,2903,,235.00,A846
427,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE Mal. CANDIDO RONDON/PR,392.00,24°32'S,54°01'W,-24.533303,-54.019248,2987,,392.00,A820
452,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE STO. AUGUSTO/RS,550.00,27°51'S,53°47'W,-27.854345,-53.791179,4226,,490.00,A805
440,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PLANALTO/PR,398.00,25°43'S,53°44'W,-25.721863,-53.747920,3058,,399.00,A855
431,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ICARAÍMA/PR,385.00,23°23'S,53°38'W,-23.390380,-53.635933,2926,,381.00,A824
457,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CAÇAPAVA DO SUL/RS,420.00,30°32'S,53°28'W,-30.545317,-53.467050,3907,,421.00,A812
435,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE DOIS VIZINHOS/PR,520.00,25°41'S,53°05'W,-25.699063,-53.095273,2882,,546.00,A843
441,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CIDADE GAÚCHA/PR,381.00,23°22'S,52°55'W,-23.359156,-52.931912,2860,,366.00,A869
456,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CANGUÇU/RS,464.00,31°24'S,52°42'W,-31.403299,-52.700699,3927,,447.00,A811
447,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CLEVELANDIA/PR,980.00,26°25'S,52°20'W,-26.417200,-52.348741,2861,,966.00,A876
449,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RIO GRANDE/RS,2.46,32°01'S,52°06'W,-32.078780,-52.167738,4191,,5.00,A802
439,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PARANAPOEMA/PR,311.00,22°39'S,52°08'W,-22.658273,-52.134526,3038,,309.00,A850
433,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MARINGA/PR,542.00,23°24'S,51°55'W,-23.405357,-51.932828,2993,,549.00,A835
395,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE PRESIDENTE PRUDENTE/SP,435.55,22°07'S,51°24'W,-22.119867,-51.408637,5171,,432.00,A707
446,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE Gen. CARNEIRO/PR,1018.00,26°23'S,51°21'W,-26.398473,-51.353670,2907,,1009.00,A875
430,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE INÁCIO MARTINS/PR,1260.00,25°33'S,51°05'W,-25.567879,-51.077946,2931,,1209.00,A823
403,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE RANCHARIA/SP,350.00,22°22'S,50°58'W,-22.372832,-50.974710,5180,,399.00,A718
410,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VALPARAISO/SP,374.00,21°19'S,50°55'W,-21.319138,-50.930158,5337,,382.00,A734
425,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IVAÍ/PR,808.00,25°00'S,50°51'W,-25.010757,-50.853853,2946,,804.00,A818
434,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE NOVA FÁTIMA/PR,668.00,23°24'S,50°34'W,-23.415284,-50.577744,3018,,664.00,A842
445,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE SÃO MATEUS DO SUL/PR,788.00,25°50'S,50°22'W,-25.835604,-50.368994,3136,,780.00,A874
443,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VENTANIA/PR,1106.00,24°16'S,50°12'W,-24.280394,-50.210150,3175,,1093.00,A872
426,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CASTRO/PR,1007.76,24°47'S,49°59'W,-24.786954,-49.999266,2853,,994.00,A819
408,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE VOTUPORANGA/SP,486.00,20°24'S,49°57'W,-20.403221,-49.966031,5348,,510.00,A729
428,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOAQUIM TÁVORA/PR,522.00,23°30'S,49°56'W,-23.505266,-49.946387,2962,,513.00,A821
411,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE JOSÉ BONIFÁCIO/SP,405.00,21°02'S,49°41'W,-21.085675,-49.920388,4997,,408.00,A735
406,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE LINS/SP,459.00,21°39'S,49°44'W,-21.666045,-49.734854,5012,,461.00,A727
453,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE TORRES/RS,4.66,29°21'S,49°43'W,-29.350359,-49.733263,4299,,8.00,A808
424,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE CURITIBA/PR,923.50,25°26'S,49°13'W,-25.448688,-49.230602,2877,,923.00,A807
393,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BAURU/SP,550.00,22°18'S,49°42'W,-22.358052,-49.028877,4772,,636.00,A705
400,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ITAPEVA/SP,707.00,23°58'S,48°51'W,-23.981918,-48.885818,4963,,743.00,A714
412,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ARIRANHA/SP,525.00,21°07'S,48°50'W,-21.132937,-48.840426,4747,,525.00,A736
444,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE MORRETES/PR,59.00,25°30'S,48°48'W,-25.508935,-48.808681,3009,,50.00,A873
413,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE IBITINGA/SP,492.00,21°51'S,48°48'W,-21.855567,-48.799717,4931,,497.00,A737
421,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARRETOS/SP,533.00,20°33'S,48°32'W,-20.559175,-48.544997,4767,,534.00,A748
419,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE BARRA DO TURVO/SP,667.00,24°57'S,48°24'W,-24.962819,-48.416379,4766,,660.00,A746
437,ESTAÇÃO METEOROLÓGICA AUTOMATICA DE ILHA DO MEL/PR,1.00,25°29'S,48°19'W,-25.494522,-48.326041,3037,,4.00,A847
